"Padre Rico, Padre Pobre",Robert T. Kiyosaki,"Negocios, Economía",Feb 2014,28321,231
España,Gregorio,"Negocios, Economía",Feb 2014,341,40
Técnica Para Ganar en la Loteria,Arnaldo Mateo,"Autoayuda, Referencia",Feb 2014,2180,3
Aprender a Realizar Encuestas Remuneradas Gratis,Jesica Olmos,"Negocios, Economía",Jan 2014,592,12
Crea Tu Propio Trabajo,Federico Aura,"Negocios, Economía",Jan 2014,996,109
El Libro Verde,Juan A. Juan,"Negocios, Economía",Jan 2014,2182,58
Programa de Acondicionamiento Financiero,Victor Manuel Velez Morales,"Negocios, Economía",Dec 2013,1208,91
La Calidad más Allá de la Certificación,Germán Gallego,"Negocios, Economía",Dec 2013,1075,226
No fue ,Jorge ,"Negocios, Economía",Nov 2013,223,368
Cómo no ser Elegidos en una Selección de Personal (y Viceversa),José Luis Mugica ,"Autoayuda, Referencia",Nov 2013,836,125
¿Cómo Iniciar su Negocio Desde su Casa en Menos de 10 Días?,Rubén Reynaga,"Autoayuda, Referencia",Nov 2013,1176,90
Mediación: Resolución de Conflictos sin Litigio,Folberg - Taylor,"Lecturas, Cursos Universitarios",Oct 2013,647,1
Piense Como un Millonario,Camilo Cruz,"Autoayuda, Referencia",Oct 2013,2882,6
Gana Dinero ,Alex ,"Autoayuda, Referencia",Oct 2013,1189,101
¿Cómo lograr Poder?,Jairistany,"Negocios, Economía",Oct 2013,1106,120
¿Cómo Crear una Marca?,Cuadernos de Pyme,"Negocios, Economía",Oct 2013,959,150
"Tutorial y Patrón: Pantalones de Niños,",Dana,"Autoayuda, Referencia",Oct 2013,326,202
Creación de Empresa de Ropa Interior,"Sr. D. Josep Bertrán Jordana,  Sr.D. Vicenç Bosch ","Negocios, Economía",Oct 2013,765,174
"Guia Manual Ayuda Como Prepararse, Buscar y Encontrar Empleo Trabajo Rapido",Jose Fernández Terrones,"Autoayuda, Referencia",Oct 2014,823,32
El Arte de la Guerra de Sun Tzu,Naiby Bolivar,"Negocios, Economía",Sep 2014,2966,38
Ganar Dinero con Internet,Neri,"Negocios, Economía",Aug 2014,714,15
€uritosonline,Begoc,"Negocios, Economía",Jul 2014,374,62
Investigación de Operaciones,TAHA,"Negocios, Economía",May 2014,2010,850
Como Ahorrar en Tiempos de Crisis,Allan Quijano,"Negocios, Economía",Apr 2014,1803,27
Sane su Empresa,Fernando Castro,"Negocios, Economía",Apr 2014,682,31
La Curación Espontánea de la Pobreza,Fernando Castro Garcia,"Negocios, Economía",Apr 2014,672,17
Internet Marketing; Guia Paso a Paso y Definitiva para Ganar Dinero Como un Internet Marketer,Juan C. Hernandez Santiago,"Negocios, Economía",Apr 2014,1020,17
Obtener Ingresos por Internet,Alfonso Capella,"Negocios, Economía",Mar 2014,505,15
Guia Practica para Ganar Dinero,Gonzalo Estrada,"Autoayuda, Referencia",Mar 2015,1716,42
¿Por que Hacerlo Mal si lo Puedes Hacer Bien?,Elcodigodeltiempo.com,"Autoayuda, Referencia",Mar 2015,1048,38
Conducción Económica y Segura (Reglas Básicas),Daniel Niebur,"Autoayuda, Referencia",Mar 2015,312,49
"La Facultad Reglamentaria del Ejecutivo: Atribuciones, Intensidad, Problemas del Ejercicio y Control",José Chalco Salgado,"Historia, Geografía, Ciencias Políticas",Mar 2015,199,113
Jose Manuel Daes Firma Convenio Para Construir Orfanato en Barranquilla,Jose Manuel Daes,"Negocios, Economía",Mar 2015,51,21
Cómo Analizar la Bolsa Antes de Invertir - Caso Práctico con McDonald's,Rodrigo de Domingo Carbonell,"Negocios, Economía",Feb 2015,2183,23
Guia Para Invertir,Robert Kiyosaki,"Negocios, Economía",Jan 2015,10659,582
Indignado,Héctor ,Ensayos,Dec 2014,225,257
Utilización  de Nuevas Tecnologías en la Realización  de Comerciales de Televisión en Panamá y su Efecto en el Consumido,Vladimir Josafat Rodríguez.C,"Negocios, Economía",Nov 2014,110,112
Diseño de Calzado. Pasión & Negocios,Horacio,"Negocios, Economía",Oct 2014,1199,N/A
La Seguridad Privada en la Actualidad ,Jose Martin Sosa Granados,"Negocios, Economía",Oct 2015,602,173
Ley del Imss 1973,DOF,"Negocios, Economía",Oct 2015,263,106
Planeación Prospectiva,Daniel Jiménez Cornejo,"Negocios, Economía",Jul 2015,1437,46
Coaching de Economia y Negocios Para Emprendedores,Lidda Campos Q.,"Negocios, Economía",Jul 2015,4094,21
Manual de Publicidad,"Cerda, Ramón","Lecturas, Cursos Universitarios",Jul 2015,1556,117
Primer Curso de Contabilidad,"Lara Flores, Elías","Negocios, Economía",May 2015,4209,425
Regulación e Inversión en Telecomunicaciones: Estudio de caso para Ecuador,Hugo Carrión,"Negocios, Economía",May 2015,72,57
Cómo Iniciar un Proyecto Hotelero en Gran Canaria y Pudrirse en el Desierto ,Daniel Garzon Senior,"Negocios, Economía",May 2015,90,253
Rentabilidad en Latinoamerica,Violy McCausland,Estudios Latinoamericanos,Apr 2015,339,27
Turismo Alternativo,Giovanny Preza,"Viajes, Guías",Mar 2015,933,30
Ad Sense,Javier Buckenmeyer,"Autoayuda, Referencia",Oct 2016,1333,N/A
Las ladronas del té: Historias de timos y estafas en los negocios,Abel Carvajal,"Negocios, Economía",Aug 2016,991,50
Manual descriptivo de puestos ,José M. Rosario Y.,"Lecturas, Cursos Universitarios",Aug 2016,1057,1339
Filosofía del dinero,Georg Simmel,Filosofía Contemporánea,Jul 2016,2339,N/A
Éxito,J.A.R.,"Autoayuda, Referencia",Jun 2016,2667,N/A
Repara tu Casa,Instituto de vivienda,"Autoayuda, Referencia",Apr 2016,287,N/A
Administración de los Inventarios,Daniel Jiménez Cornejo,"Negocios, Economía",Apr 2016,1555,N/A
Blogger Para Novatos,Sara Dessert,"Negocios, Economía",Apr 2016,1341,54
Manual Para Pintar el Coche,Varios autores,"Autoayuda, Referencia",Mar 2016,383,N/A
Cómo Despedir a tu Jefe,Víctor Ventura,"Autoayuda, Referencia",Feb 2016,2239,34
Técnicas para Auditoría de Sistemas,Quintanilla Romero Marco Antonio,"Negocios, Economía",May 2017,976,78
Escrito para Mypimes,Carlos Roberto Martinez Gomez,"Negocios, Economía",Apr 2017,1006,136
Modelo de Longevidad Sistema Asegurador Brasileño,Hernan Poblete Miranda,"Negocios, Economía",Mar 2017,99,92
Gana Dinero,Alejandro Beres,"Negocios, Economía",Feb 2017,4140,N/A
El no trabajar,Er T,"Negocios, Economía",Feb 2017,3339,N/A
Dinero,Walter A. M.,"Negocios, Economía",Feb 2017,455,N/A
Franquicias Rentables,Asesoría Edac,"Autoayuda, Referencia",Dec 2016,939,28
Desarrollo Tecnológico e Innovación en México ,David Donovan Monroy Juárez ,"Negocios, Economía",Dec 2016,405,95
Negociar con Éxito,Héctor ,"Negocios, Economía",Oct 2016,4015,N/A
Dinero,L. Adrían,"Negocios, Economía",Oct 2016,1151,N/A
Cómo hacer más dinero,Adrián L.,"Negocios, Economía",Jan 2018,1247,N/A
Cómo trabajar desde tu casa,Viviana P. Slaranski,"Negocios, Economía",Jan 2018,898,N/A
Prepare Plan de Negocios,Gregorio B.,"Negocios, Economía",Jan 2018,2086,N/A
Los 9 Métodos Más Efectivos Para Generar Tráfico Web,Eduardo Amunategui,"Negocios, Economía",Jan 2018,603,27
Preciovalioso.com. Mi valor competitivo,Ramón José Quintero Mundo,"Negocios, Economía",Jan 2018,439,N/A
Invertir ,Pedro R.,"Autoayuda, Referencia",Dec 2017,1625,N/A
Sistema Operativo de Vida,Pablo Illingworth,"Negocios, Economía",Dec 2017,1259,88
Las 7 Maneras más Efectivas de Ganar Dinero en Internet,Ariel Muñoz,"Negocios, Economía",Oct 2017,513,9
Gestión y Planificación del Mantenimiento Industrial,IntegraMarkets,"Negocios, Economía",Sep 2017,381,37
Administración general de empresas agropecuarias,Jonatan Adrian Peña Farinaccia,"Negocios, Economía",Sep 2017,412,160
El Plan de Marketing,Sergio Salimbeni Gandino,"Negocios, Economía",Dec 2018,452,N/A
Dirección General - Gestión para alcanzar resultados,Sergio Salimbeni Gandino,"Negocios, Economía",Dec 2018,369,N/A
Libertad,Carlos Manuel Muñoz Jiménez,"Negocios, Economía",Oct 2018,236,201
"Administración Estratégica - Planificación, Dirección y Control",Sergio Salimbeni,"Negocios, Economía",Aug 2018,1657,N/A
A.G.,Los monstruos,Ciencias Sociales,May 2018,233,N/A
Proyecto económico 21 (1.0),Carlos Javier Avila,"Negocios, Economía",May 2018,266,47
Formulación y Evaluación de Proyectos para Ingeniería,Julio César Rodríguez Rey,"Negocios, Economía",Mar 2018,681,148
La Historia de la Casa de los ROTHSCHILD,Andrew Hitchcock,"Negocios, Economía",Feb 2018,550,38
La Riqueza de las Naciones,Adam Smith,"Negocios, Economía",Jan 2018,1358,516
Guía práctica sobre la caracterización del funcionario publico corrupto ,David Francisco Camargo Hernández,"Lecturas, Cursos Universitarios",Jan 2018,389,166
English for Internet,Vario s,Mundo Digital,May 2019,239,N/A
Proactividad. Un Paso más Allá de la Administración del Tiempo,Patricio Pimentel González,"Negocios, Economía",Mar 2014,3650,30
1067 Preguntas de Marketing,Giovanny Preza,"Negocios, Economía",Jun 2016,1951,52
Compite,P.M.,"Autoayuda, Referencia",Mar 2019,616,N/A
Gana dinero,X.S.,"Autoayuda, Referencia",Mar 2019,333,N/A
Los Ejes estratégicos de desarrollo Comunitario,Ramón E. Azócar A.,"Negocios, Economía",Feb 2019,180,N/A
Liderazgo Empresarial,Gabriel Piconero,"Negocios, Economía",Aug 2013,12593,45
Sun Tzu  El Arte de la Guerra,Lautaro Gabriel Liajoff.,"Negocios, Economía",May 2013,9867,49
¿Cómo Conseguir Mucho Dinero para Cualquier cosa ¡rápidamente!,Transposición Cibernética,"Autoayuda, Referencia",Sep 2012,2013,180
Gestión de Proyectos en la práctica,Sergio Salimbeni Gandino,"Negocios, Economía",Dec 2018,742,N/A
Viejos Verdes en el Paraíso,Jacobo Schifter,Sexualidad,Aug 2011,5848,144
Incertidumbre,Hermine Oudinot Lecomte du Noüy,Sexualidad,Jul 2011,4429,N/A
El Abate Constantin,Ludovic Halévy,Sexualidad,Jul 2011,3203,N/A
Nunca se es demasiado ,CL,Sexualidad,Nov 2011,17595,184
Mark Twain,El diario de Adán y Eva,Sexualidad,Oct 2011,1569,18
El duelo y su Relación con los Estados Maniático Depresivos,Melanie Klein,Sexualidad,Oct 2011,3074,27
El desarrollo de un  niño,Melanie Klein,Sexualidad,Oct 2011,1323,N/A
Inhibiciones y dificultades en la pubertad,Melanie Klein,Sexualidad,Oct 2011,1219,6
El papel de la escuela en el desarrollo libidinal en el niño,Melanie Klein,Sexualidad,Oct 2011,1063,N/A
Principios sicológicos del desarollo infantil,Melanie Klein,Sexualidad,Oct 2011,1145,N/A
Simposio sobre análisis infantil,Melanie Klein,Sexualidad,Oct 2011,842,33
Melanie Klein,Anónimo,Sexualidad,Oct 2011,9396,1155
La Señora Dalloway,Virginia Woolf,Sexualidad,Oct 2011,3968,157
La prostitución Universitaria “Las Prepagos',Maria Cristina Arango Posada (Universidad Pontific,Sexualidad,Jan 2012,696,89
La prostitución una Cuestión de Género,Secretaria para la Igualdad UGT,Sexualidad,Jan 2012,619,N/A
De Historia Prostitutionis. La prostitución en la España Contemporánea [ean-Louis Guereña,[ean-Louis Guereña,Sexualidad,Jan 2012,1269,38
¿Por qué la prostitución debe ser un trabajo sexual?,Patricia Britos (Aparte Rei. Revista de Filosofía),Sexualidad,Jan 2012,285,N/A
Matrimonio Abierto,Sl,Sexualidad,Dec 2011,4476,44
El punto G,Anónimo,Sexualidad,Nov 2011,9045,3
Diálogo entre un moribundo y un sacerdote,Marqués de Sade,Sexualidad,Nov 2011,3986,10
El Sexo,AB,Sexualidad,Nov 2011,1992,77
El entrenador,CL,Sexualidad,Nov 2011,3687,40
La Flor Salvaje ,CL,Sexualidad,Nov 2011,2777,N/A
La Sexualidad de las Personas con Retraso Mental,Agustín Arbesú,Sexualidad,Feb 2012,825,N/A
Seducción y Superación 2008,David del Bass,Sexualidad,Feb 2012,1035,186
Seducción y Superación 2010,David del Baas,Sexualidad,Feb 2012,2895,83
Seducción y Superación 2011,David del Bass,Sexualidad,Feb 2012,2402,157
"Erotismo, Placer y Sociedad Un Paseo por la Historia: Ayer y hoy",María Raguz,Sexualidad,Feb 2012,1456,N/A
Los 25 Secretos de la Sexualidad (Solo Primera Parte) ,Luis Ferrari,Sexualidad,Feb 2012,6039,N/A
Perversión e Internet: Estudio Acerca de la Relación Entre el uso de Internet y los Rasgos de Perversión,Carlos Santa Ana B.,Sexualidad,Jan 2012,963,N/A
Turismo Sexual Masculino en la Ciudad de México,Álvaro López López Rosaura Carmona Mares,Sexualidad,Jan 2012,700,N/A
Justina: Los Infortunios de la Virtud,Marques de Sade,Sexualidad,Jan 2012,10487,150
120 Jornadas de Sodoma,Marqués de Sade,Sexualidad,Jan 2012,39561,249
Obras Educativas Incompletas,Juan Carlos Basconcelo,"Psicología, Psiquiatría",May 2013,662,450
Esquema del Psicoanálisis Adulto y el Niño,Juan Carlos Basconcelo,"Psicología, Psiquiatría",May 2013,6799,71
Explorando el Mundo de los Sueños lúcidos,Stephberge,"Autoayuda, Referencia",May 2013,1690,419
Diario de un Hombre de Cincuenta Años,Henry James,Clásicos: Novelas y Cuentos,Apr 2013,962,26
¿Qué es la Personalidad?,Gordon Allport,"Psicología, Psiquiatría",Apr 2013,2530,115
Realidad EGO ¿Qué Es Eso?,Contactos Concientivos,"Psicología, Psiquiatría",Apr 2013,793,80
Tu Puedes,S Z,Filosofía Contemporánea,Apr 2013,310,25
Psicoanálisis y Política: la Teoría de la Ideología de Slavoj Žižek,George I. García and Carlos Gmo. Aguilar Sánchez -,Filosofía Contemporánea,Apr 2013,601,17
Del Miedo al Amor,Eva Pierrakos y Judith Saly,"Autoayuda, Referencia",Apr 2013,2431,72
La Simulación de la locura,José Ingenieros,"Psicología, Psiquiatría",Mar 2013,680,183
Psicología y Alquimia,C.G.Jung,"Psicología, Psiquiatría",Jun 2013,1606,302
Sincronicidad,C.G.Jung,"Psicología, Psiquiatría",Jun 2013,938,138
Teoría del Psicoanálisis,C.G.Jung,"Psicología, Psiquiatría",Jun 2013,1216,128
"Recuerdos, Sueños, Pensamientos",C.G.Jung,"Psicología, Psiquiatría",Jun 2013,2086,490
Secretos Básicos de la Mente,J. Marcos Morales Q.,"Autoayuda, Referencia",Jun 2013,1474,40
La Invención de Trastornos Mentales,Hector Gonzalez - Marino Perez,"Psicología, Psiquiatría",Jun 2013,1139,351
Cómo Superar las Actitudes y los Pensamientos Erróneos,Ramiro ,"Autoayuda, Referencia",Jun 2013,1925,276
"Ventanas a Nuestros Niños, Terapia Gestáltica para Niños y Adolescentes",Violet Oaklander,"Psicología, Psiquiatría",Jun 2013,3664,341
"Textos y Cognición. Estudio Científico, Estrategias de Abordaje y Didáctica de los Textos",Juan Carlos Paradiso,"Psicología, Psiquiatría",May 2013,253,130
"Desarrollo de Capacidades Cognitivas y Discursivas, Cultura y Educación.De la Oralidad al Hipertexto",Juan Carlos Paradiso,"Psicología, Psiquiatría",May 2013,1339,150
Manual de Consumo,Javierieto,"Autoayuda, Referencia",Jul 2013,1856,154
Conversaciones Sobre Freud,Ludwig wittgenstein,"Psicología, Psiquiatría",Jul 2013,549,6
Crimen Pasional,MJ,Violencia Género,Jul 2013,370,257
El Demonio,LA,Estudios Latinoamericanos,Jul 2013,166,60
AION,Carl Gustav Jung,"Psicología, Psiquiatría",Jun 2013,1557,13
Envejecimiento,Varios Autores,"Psicología, Psiquiatría",Jun 2013,296,61
Manual de Psiquiatría para Residentes,Prof. Juan J. López-Ibor Aliño,"Psicología, Psiquiatría",Jun 2013,10551,1938
Carl Rogers. Teorías Educativas,Varios Autores,"Psicología, Psiquiatría",Jun 2013,1833,11
Teorías de la Personalidad de Carl Rogers,Hugo Saravia y Raúl Magaña,"Psicología, Psiquiatría",Jun 2013,554,7
Teoría Centrada en la Persona,Carl Rogers,"Psicología, Psiquiatría",Jun 2013,1330,15
Guía de Valoración de las Competencias Parentales a Través de la Observación Participante,Dr. Jorge Barudy y Maryorie Dantagnan,Libros y Manuales: Primaria,Aug 2013,1253,125
Manual de Apoyo para las Competencias Parentales,Programa Abriendo Caminos,Ciencias Sociales,Aug 2013,613,350
"Estimulación Precoz, Tratamiento en Familia",Universidad Computense,"Autoayuda, Referencia",Aug 2013,721,102
Actividades para Estimulación del Bebé,Anónimo.,"Autoayuda, Referencia",Aug 2013,2477,9
Estimulación Temprana,Anónimo.,"Autoayuda, Referencia",Aug 2013,776,19
Asesinos,Gabrimbo,"Psicología, Psiquiatría",Aug 2013,1286,299
Uso y Abuso ,Fernando ,"Psicología, Psiquiatría",Jul 2013,460,173
La Persona que amo es Adict@,Yván Balabarca Cárdenas,"Autoayuda, Referencia",Jul 2013,307,104
Conocer el Miedo,Teodoodski,"Autoayuda, Referencia",Jul 2013,1117,35
Mediaciones. Miedo,Roxana Elvdrige-Thomas,"Psicología, Psiquiatría",Jul 2013,389,90
Entrevista y Observación Clínica,Angelo D´Addona,"Psicología, Psiquiatría",Sep 2013,701,35
Introducción a la Psicología Clínica,Douglas A. Bernstein y Michael T. Nietzel,"Psicología, Psiquiatría",Sep 2013,4298,682
Psicología,Natalia ,"Psicología, Psiquiatría",Sep 2013,4305,380
Psicología del Aprendizaje. Antología,Universidad Nacional Mayor de San Marcos,"Psicología, Psiquiatría",Sep 2013,745,247
El Doble Pensar de la Hipocresía,TOPIA,"Psicología, Psiquiatría",Sep 2013,702,36
Psicología Práctica ,Enrique ,"Autoayuda, Referencia",Aug 2013,1776,56
Manual de Grupos de Autoayuda,Kristell Torres,"Autoayuda, Referencia",Aug 2013,685,29
Fidelidad e Infidelidad en las Relaciones de Pareja,Javier M. Camacho,"Psicología, Psiquiatría",Aug 2013,2355,191
"Jack, el Destripador. La Leyenda Continúa",Gabriel Pombo,Violencia Género,Aug 2013,1032,282
Asesinos ,VG,Ciencias Sociales,Aug 2013,1819,37
Terapia Familiar,Lyffman,"Psicología, Psiquiatría",Sep 2013,2281,N/A
Inoculación de Estrés,Donaembaum,"Autoayuda, Referencia",Sep 2013,811,105
Porque Enfermamos,Luis Chiozza,"Psicología, Psiquiatría",Sep 2013,1168,78
Módulo Psicología Educativa,Flor de María Alba Vidal,"Psicología, Psiquiatría",Sep 2013,1041,181
Psicología Educativa,Diplomado en Ciencias de la Educación,"Psicología, Psiquiatría",Sep 2013,1609,61
Psicopatología en el Trabajo,Mario Jaurebiguerry ,"Psicología, Psiquiatría",Sep 2013,532,20
¿Quiero Estudiar Psicología?,Consejería de Empleo de la ciudad de Madrid,Libros y Manuales: Secundaria,Sep 2013,290,49
Psicología Social. Basada en el Enfoque Berkowitz,Jaime Ernesto Vargas Mendoza,"Psicología, Psiquiatría",Sep 2013,547,41
Antología de Psicología Social,Varios Autores,"Lecturas, Cursos Universitarios",Sep 2013,1462,124
Antología del Autismo,Josefa Ariana Magaña Moreno,"Psicología, Psiquiatría",Sep 2013,1916,109
Curso de Risoterapia,Anónimo,"Psicología, Psiquiatría",Sep 2013,2019,46
Terapia de Crisis,Alfoffat,"Psicología, Psiquiatría",Sep 2013,878,158
Gestalt,Brussán,"Psicología, Psiquiatría",Sep 2013,2024,90
Diccionario de Psicodrama y Sociodrama,"Carlos Menegazo,Miguel Angel Tomasini Mónica Zuret","Psicología, Psiquiatría",Sep 2013,806,152
Psicología 2.0.Creciendo Como Psicólogos,Congreso Nacional de Estudiantes de Psicología,"Psicología, Psiquiatría",Sep 2013,586,182
Controlar los Celos,Julipez,"Autoayuda, Referencia",Sep 2013,4308,104
La Timidez ,WillUrday,"Psicología, Psiquiatría",Sep 2013,1658,199
¿Por qué Miedo?,Martglia,"Psicología, Psiquiatría",Sep 2013,809,84
 Los Niños y los Miedos,Pedro Antonio Muñíz Martínez.,"Ciencia, Medicina",Sep 2013,700,119
Técnicas de Terapia Familiar,"Salvador Minuchin, H. Charles Fishman","Psicología, Psiquiatría",Sep 2013,2758,144
Psicoanálisis y Budismo Zen,Eric Fromm y D.T.Suzuki,"Psicología, Psiquiatría",Sep 2013,1548,89
Energética Psíquica y Esencia del Sueño,Carl Jung,"Psicología, Psiquiatría",Sep 2013,851,218
Arte y Terapia. Abuso Infantil,Bernardita Castillo Montt,"Psicología, Psiquiatría",Sep 2013,2850,109
El Taller ,Enrico,"Psicología, Psiquiatría",Sep 2013,1488,57
Risoterapia,Juan,"Psicología, Psiquiatría",Sep 2013,1210,84
Mapas Mentales,Tb,"Autoayuda, Referencia",Sep 2013,1226,68
Terapia Infantil,Dulce Griselda Romero,"Psicología, Psiquiatría",Sep 2013,873,58
Pon tus Talentos a Trabajar,J.T. Ford,"Autoayuda, Referencia",Sep 2013,874,93
Arte y Terapia. Adolescentes con Conflictos de Autoridad,Nancy Moreno Araya,"Psicología, Psiquiatría",Sep 2013,1929,63
Arte y Terapia para el Autismo,M.ª Isabel Fernández Añino,"Psicología, Psiquiatría",Sep 2013,1654,18
In Memorian. Un Tributo a los Olvidados,María Isabel Vidal Vidal,"Historia, Geografía, Ciencias Políticas",Apr 2013,875,367
Los Ovnis del Tercer Reich,Paulo Lopez,"Historia, Geografía, Ciencias Políticas",Apr 2013,986,21
Crueldad y Civilización:Los Juegos Romanos,Roland Auguet,"Historia, Geografía, Ciencias Políticas",Mar 2013,1396,128
"El Juicio Seguido a Jesús de Nazaret, en la Pascua Judía del Año 31 de Nuestra Era,",Humberto R. Méndez B.,"Historia, Geografía, Ciencias Políticas",Mar 2013,956,99
La Muerte de Virgilio,Herman Broch,"Historia, Geografía, Ciencias Políticas",Mar 2013,518,230
Las Madres Enemigas,Catulle Mendes,"Historia, Geografía, Ciencias Políticas",Feb 2013,411,157
Bajo el sol,Guy de Maupassant,Novela Juvenil,Feb 2013,730,117
Henry D. Thoreau: Resistencia y Desobediencia Civil,Rafael Harrans Castillo,"Historia, Geografía, Ciencias Políticas",Feb 2013,199,12
Habrá PRD sin PRD?,Emilio Doñe,Ciencias Sociales,Feb 2013,289,3
El 22 de Enero de 1967 y sus Entretelones,Rafael Casanova Fuertes,"Historia, Geografía, Ciencias Políticas",Feb 2013,316,7
Manifiesto del Partido Comunista,Karl Marx,"Historia, Geografía, Ciencias Políticas",Apr 2013,1204,21
Las Luchas de Clases en Francia de 1848 a 1850,Karl Marx,"Historia, Geografía, Ciencias Políticas",Apr 2013,729,94
La Guerra Civil en Francia,Karl Marx,"Historia, Geografía, Ciencias Políticas",Apr 2013,1236,58
El 18 Brumario de Napoleón Bonaparte,Karl Marx,"Historia, Geografía, Ciencias Políticas",Apr 2013,1024,89
El Tiempo de los Robles,Abel Carvajal,Aventura,Apr 2013,1230,76
Reinterpretación de la Identidad Local: Creación e Implementación de Taller de Educación Patrimonial,César Moreira Osswald,"Historia, Geografía, Ciencias Políticas",Apr 2013,1522,99
El Estado Bajo Escrutinio,Carlos Sojo,"Historia, Geografía, Ciencias Políticas",Apr 2013,721,156
Sevilla: Misterios y leyendas - leyendas,Antoniocamel,"Historia, Geografía, Ciencias Políticas",Apr 2013,2047,139
Sevilla: Misterios y leyendas - Historia,Antoniocamel,"Historia, Geografía, Ciencias Políticas",Apr 2013,1857,183
